Year,State,Constituency,Constituency_No,Candidate,Gender,Party,Party_Symbol,Total_Electors,Votes,Vote_Pct,Margin,Category
1998,Bihar,Aurangabad,40.0,Sushil Kumar Singh,Male,Samata Party,Other,1091703.0,697598.0,63.9,698062.0,GEN
1998,Bihar,Bagaha,1.0,Mahendra Baitha,Male,Samata Party,Other,1028588.0,547208.0,53.2,547334.0,GEN
1998,Bihar,Balia,19.0,Rajbanshi Mahto,Male,Rashtriya Janata Dal,RJD,996528.0,624823.0,62.7,624626.0,GEN
1998,Bihar,Banka,29.0,Digvijay Singh,Male,Samata Party,Other,1061020.0,704517.0,66.4,703951.0,GEN
1998,Bihar,Barh,18.0,Nitish Kumar,Male,Samata Party,Other,1093635.0,757889.0,69.3,757799.0,GEN
1998,Bihar,Begusarai,33.0,Rajo Singh,Male,Indian National Congress,INC,1106695.0,702751.0,63.5,702549.0,GEN
1998,Bihar,Bettiah,2.0,Dr.Madan Prasad Jaiswal,Male,Bharatiya Janata Party,BJP,1098319.0,698530.0,63.6,698213.0,GEN
1998,Bihar,Bhagalpur,30.0,Prabhas Chandra Tiwari,Male,Bharatiya Janata Party,BJP,1232585.0,797482.0,64.7,798000.0,GEN
1998,Bihar,Bikramganj,39.0,Bashist Narayan Singh,Male,Samata Party,Other,1137002.0,754969.0,66.4,755221.0,GEN
1998,Bihar,Buxar,37.0,Lalmuni Chaubey,Male,Bharatiya Janata Party,BJP,1026575.0,658034.0,64.1,657755.0,GEN
1998,Bihar,Chapra,7.0,Heera Lal Rai,Male,Rashtriya Janata Dal,RJD,1002577.0,744914.0,74.3,745111.0,GEN
1998,Bihar,Chatra,44.0,Dhirendra Agrawal,Male,Bharatiya Janata Party,BJP,1018303.0,512206.0,50.3,512291.0,GEN
1998,Bihar,Darbhanga,15.0,Md.Ali Asharaf Fatmi,Male,Rashtriya Janata Dal,RJD,1043327.0,740762.0,71.0,740510.0,GEN
1998,Bihar,Dhanbad,47.0,Rita Verma,Male,Bharatiya Janata Party,BJP,1433645.0,887426.0,61.9,887017.0,GEN
1998,Bihar,Dumka,27.0,Babu Lal Marandi,Male,Bharatiya Janata Party,BJP,951918.0,601612.0,63.2,601894.0,GEN
1998,Bihar,Gaya,43.0,Krishna Kumar Chaudhary,Female,Bharatiya Janata Party,BJP,1055017.0,710026.0,67.3,709506.0,GEN
1998,Bihar,Giridih,46.0,Rabindra Kumar Pandey,Male,Bharatiya Janata Party,BJP,1115417.0,638018.0,57.2,638383.0,GEN
1998,Bihar,Godda,28.0,Jagdambi Prasad Yadav,Male,Bharatiya Janata Party,BJP,1086643.0,719357.0,66.2,719075.0,GEN
1998,Bihar,Gopalganj,4.0,Abdul Ghafoor,Male,Samata Party,Other,1176915.0,715564.0,60.8,715380.0,GEN
1998,Bihar,Hajipur,8.0,Ram Vilas Paswan,Male,Janata Dal,JD,1067712.0,802919.0,75.2,802854.0,GEN
1998,Bihar,Hazaribagh,48.0,Yashwant Sinha,Male,Bharatiya Janata Party,BJP,1213735.0,703966.0,58.0,704206.0,GEN
1998,Bihar,Jahanabad,41.0,Surendra Prasad Yadav,Male,Rashtriya Janata Dal,RJD,1096143.0,848414.0,77.4,848510.0,GEN
1998,Bihar,Jamshedpur,50.0,Abha Mahato,Male,Bharatiya Janata Party,BJP,1160562.0,724190.0,62.4,724308.0,GEN
1998,Bihar,Jhanjharpur,14.0,Surendra Prasad Yadav,Male,Rashtriya Janata Dal,RJD,1053245.0,705674.0,67.0,705635.0,GEN
1998,Bihar,Katihar,25.0,Tariq Anawar,Male,Indian National Congress,INC,1038547.0,715558.0,68.9,715223.0,GEN
1998,Bihar,Khagaria,31.0,Shakuni Choudhury,Male,Samata Party,Other,1044743.0,754304.0,72.2,754620.0,GEN
1998,Bihar,Khunti,52.0,Kariya Munda,Male,Bharatiya Janata Party,BJP,833558.0,475961.0,57.1,476050.0,GEN
1998,Bihar,Kishanganj,23.0,Taslim Uddin,Male,Rashtriya Janata Dal,RJD,1129066.0,739538.0,65.5,739665.0,GEN
1998,Bihar,Kodarma,45.0,Ritlal Prasad Verma,Male,Bharatiya Janata Party,BJP,1139228.0,681258.0,59.8,680671.0,GEN
1998,Bihar,Lohardaga,53.0,Indra Nath Bhagat,Male,Indian National Congress,INC,938513.0,524628.0,55.9,524858.0,GEN
1998,Bihar,Madhepura,21.0,Lalu Prasad,Male,Rashtriya Janata Dal,RJD,997175.0,644175.0,64.6,644414.0,GEN
1998,Bihar,Madhubani,13.0,Dr.Shakeel Ahmad,Male,Indian National Congress,INC,1102007.0,728426.0,66.1,727952.0,GEN
1998,Bihar,Maharajganj,6.0,Prabhunath Singh,Male,Samata Party,Other,982307.0,671897.0,68.4,672280.0,GEN
1998,Bihar,Monghyr,32.0,Bijoy Kumar Bijoy,Male,Rashtriya Janata Dal,RJD,1147447.0,783706.0,68.3,784083.0,GEN
1998,Bihar,Motihari,3.0,Rama Devi,Female,Rashtriya Janata Dal,RJD,1112139.0,671731.0,60.4,671416.0,GEN
1998,Bihar,Muzaffarpur,10.0,Captain Jai Na. Pd. Nishad,Male,Rashtriya Janata Dal,RJD,1061584.0,757970.0,71.4,758135.0,GEN
1998,Bihar,Nalanda,34.0,George Fernandes,Male,Samata Party,Other,1178070.0,894155.0,75.9,894028.0,GEN
1998,Bihar,Nawada,42.0,Malti Devi,Female,Rashtriya Janata Dal,RJD,1172729.0,877201.0,74.8,877588.0,GEN
1998,Bihar,Palamau,54.0,Braj Mohan Ram,Male,Bharatiya Janata Party,BJP,1079582.0,603486.0,55.9,603591.0,GEN
1998,Bihar,Patna,35.0,C.P.Thakur,Male,Bharatiya Janata Party,BJP,1464430.0,654600.0,44.7,654670.0,GEN
1998,Bihar,Purnea,24.0,Jay Krishna Mandal,Female,Bharatiya Janata Party,BJP,1085968.0,711309.0,65.5,711660.0,GEN
1998,Bihar,Rajmahal,26.0,Som Marandi,Male,Bharatiya Janata Party,BJP,950723.0,595152.0,62.6,595560.0,GEN
1998,Bihar,Ranchi,49.0,Ramtahal Choudhary,Male,Bharatiya Janata Party,BJP,1131596.0,695931.0,61.5,696139.0,GEN
1998,Bihar,Rosera,16.0,Pitambar Paswan,Male,Rashtriya Janata Dal,RJD,1077564.0,697183.0,64.7,697586.0,GEN
1998,Bihar,Saharsa,20.0,Anuplal Yadav,Male,Rashtriya Janata Dal,RJD,1141534.0,738572.0,64.7,738969.0,GEN
1998,Bihar,Samastipur,17.0,Ajit Kumar Mehta,Male,Rashtriya Janata Dal,RJD,1218831.0,800771.0,65.7,801116.0,GEN
1998,Bihar,Sasaram,38.0,Muni Lall,Male,Bharatiya Janata Party,BJP,1144160.0,683063.0,59.7,682985.0,GEN
1998,Bihar,Sheohar,12.0,Anand Mohan,Male,All India Rashtriya Janata Party,Other,1077623.0,717696.0,66.6,717601.0,GEN
1998,Bihar,Singhbhum,51.0,Vijay Singh Soy,Male,Indian National Congress,INC,846008.0,525370.0,62.1,525424.0,GEN
1998,Bihar,Sitamarhi,11.0,Sita Ram Yadav,Female,Rashtriya Janata Dal,RJD,1124360.0,773559.0,68.8,774022.0,GEN
1998,Bihar,Siwan,5.0,M.Sahabuddin,Male,Rashtriya Janata Dal,RJD,987686.0,675577.0,68.4,675420.0,GEN
1998,Bihar,Vaishali,9.0,Raghuvansh Prasad Singh,Male,Rashtriya Janata Dal,RJD,1049832.0,742231.0,70.7,742358.0,GEN
1998,Chandigarh,Chandigarh,1.0,Satya Pal Jain,Male,Independent,IND,531061.0,0.0,41.54,285149.0,GEN
1998,Dadra & Nagar Haveli And Daman & Diu,Dadra And Nagar Haveli,2.0,Mohanbhai Sanjibhai Delkar,Male,Bharatiya Janata Party,BJP,95832.0,73507.0,43.14,8717.0,GEN
1998,Dadra & Nagar Haveli And Daman & Diu,Daman And Diu,1.0,Devjibhai Tandel,Male,Bharatiya Janata Party,BJP,71216.0,51800.0,47.1,1236.0,GEN
1998,Delhi,Chandni Chowk,5.0,Vijay Goel,Male,Bharatiya Janata Party,BJP,368226.0,225275.0,35.31,4349.0,GEN
1998,Delhi,Delhi Sadar,6.0,Madan Lal Khurana,Male,Bharatiya Janata Party,BJP,511403.0,296513.0,56.91,48494.0,GEN
1998,Delhi,East Delhi,4.0,Lal Bihari Tiwari,Male,Bharatiya Janata Party,BJP,2264600.0,1153220.0,48.83,45362.0,GEN
1998,Delhi,Karol Bagh,7.0,Meira Kumar,Female,Indian National Congress,INC,553436.0,299030.0,48.79,4826.0,GEN
1998,Delhi,New Delhi,1.0,Jagmohan,Male,Bharatiya Janata Party,BJP,517319.0,257355.0,54.36,32647.0,GEN
1998,Delhi,Outer Delhi,3.0,Krishan Lal Sharma,Male,Bharatiya Janata Party,BJP,2926563.0,1421128.0,50.32,98350.0,GEN
1998,Delhi,South Delhi,2.0,Sushma Swaraj,Female,Bharatiya Janata Party,BJP,1156075.0,564398.0,58.78,116713.0,GEN
1998,Goa,Mormugao,2.0,Sardinha Francisco Caetano,Male,Indian National Congress,INC,485339.0,294509.0,60.7,7850.0,GEN
1998,Goa,Panaji,1.0,Ravi Sitaram Naik,Male,Indian National Congress,INC,395407.0,244155.0,61.8,417.0,GEN
1998,Gujarat,Ahmedabad,10.0,Harin Pathak,Male,Bharatiya Janata Party,BJP,1292500.0,627409.0,55.9,136813.0,GEN
1998,Gujarat,Amreli,7.0,Dileep Sanghani,Male,Bharatiya Janata Party,BJP,823988.0,489039.0,54.15,122173.0,GEN
1998,Gujarat,Anand,20.0,Chavda Ishvarbhai Khodabhai,Male,Indian National Congress,INC,1028911.0,636474.0,52.99,38056.0,GEN
1998,Gujarat,Banaskantha,14.0,Chaudhari Haribhai Parathibhai,Male,Bharatiya Janata Party,BJP,1092477.0,720222.0,53.14,84755.0,GEN
1998,Gujarat,Baroda,22.0,Thakkar Jayaben Bharatkumar,Female,Bharatiya Janata Party,BJP,1404448.0,785724.0,49.36,52417.0,GEN
1998,Gujarat,Bhavnagar,8.0,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),Male,Bharatiya Janata Party,BJP,973660.0,545640.0,53.03,79206.0,GEN
1998,Gujarat,Broach,23.0,Chandubhai Shanabhai Deshmukh,Male,Bharatiya Janata Party,BJP,1049182.0,636669.0,35.02,11609.0,GEN
1998,Gujarat,Bulsar,26.0,Chaudhari Manibhai Ramjibhai,Male,Bharatiya Janata Party,BJP,1133266.0,615039.0,47.2,17276.0,GEN
1998,Gujarat,Chhota Udaipur,21.0,Naranbhai Jemalabhai Rathawa,Male,Indian National Congress,INC,943818.0,549214.0,50.96,61015.0,GEN
1998,Gujarat,Dhandhuka,9.0,Varma Ratilal Kalidas,Male,Bharatiya Janata Party,BJP,983991.0,586220.0,44.36,16395.0,GEN
1998,Gujarat,Dohad,17.0,Damor Somjibhai Punjabhai,Male,Indian National Congress,INC,1015317.0,516976.0,53.39,114280.0,GEN
1998,Gujarat,Gandhinagar,11.0,Advani Lalkrishna,Male,Bharatiya Janata Party,BJP,1783182.0,903581.0,59.91,276701.0,GEN
1998,Gujarat,Godhra,18.0,Patel Shantilal Parshotamdas,Male,Indian National Congress,INC,1002945.0,580697.0,34.47,39248.0,GEN
1998,Gujarat,Jamnagar,3.0,Koradia Chandreshbhai Valjibhai (Chandresh Patel),Male,Bharatiya Janata Party,BJP,926820.0,456624.0,50.62,60119.0,GEN
1998,Gujarat,Junagadh,6.0,Chikhaliya Bhavanaben Devrajbhai,Female,Bharatiya Janata Party,BJP,1058322.0,596139.0,53.46,90311.0,GEN
1998,Gujarat,Kaira,19.0,Dinsha Patel,Male,Indian National Congress,INC,1036850.0,617614.0,44.26,40215.0,GEN
1998,Gujarat,Kapadvanj,16.0,Chauhan Jaysinhji Manshingji,Male,Bharatiya Janata Party,BJP,1103937.0,685826.0,40.03,51294.0,GEN
1998,Gujarat,Kutch,1.0,Gadhvi Pushpadan Shambhudan,Male,Bharatiya Janata Party,BJP,827837.0,462721.0,48.58,61025.0,GEN
1998,Gujarat,Mandvi,25.0,Gamit Chhitubhai Devjibhai,Male,Indian National Congress,INC,1042988.0,628959.0,45.46,16486.0,GEN
1998,Gujarat,Mehsana,12.0,Dr. A.K.Patel,Male,Bharatiya Janata Party,BJP,1080869.0,746776.0,45.31,125334.0,GEN
1998,Gujarat,Patan,13.0,Kanodiya Maheshkumar Mithabhai,Male,Bharatiya Janata Party,BJP,976716.0,634166.0,46.33,129519.0,GEN
1998,Gujarat,Porbandar,5.0,Javiya Gordhanbhai Jadavbhai,Male,Bharatiya Janata Party,BJP,881831.0,484512.0,53.15,127288.0,GEN
1998,Gujarat,Rajkot,4.0,Dr.Kathiriya Vallabhbhai Ramjibhai,Male,Bharatiya Janata Party,BJP,1361996.0,664187.0,72.32,354187.0,GEN
1998,Gujarat,Sabarkantha,15.0,Nishaben Amarsinhbhai Chaudhari,Female,Indian National Congress,INC,1094687.0,699106.0,41.3,9866.0,GEN
1998,Gujarat,Surat,24.0,Kashiram Rana,Male,Bharatiya Janata Party,BJP,1898601.0,866539.0,65.16,304022.0,GEN
1998,Gujarat,Surendranagar,2.0,Dave Bhavnaben Kardamkumar,Female,Bharatiya Janata Party,BJP,951167.0,554330.0,48.49,9661.0,GEN
1998,Jammu & Kashmir,Anantnag,3.0,Mufti Mohammad Sayeed,Male,Independent,IND,804983.0,215417.0,24.14,52000.0,GEN
1998,Jammu & Kashmir,Baramulla,1.0,Saifuddin Soz,Male,Jammu & Kashmir National Conference,JKNC,762028.0,303568.0,12.51,37985.0,GEN
1998,Jammu & Kashmir,Jammu,6.0,Vaid Vishno Dutt,Male,Bharatiya Janata Party,BJP,1442853.0,777857.0,16.44,127901.0,GEN
1998,Jammu & Kashmir,Jammu East,72.0,Ashko Kumar,Male,Independent,IND,71832.0,24106.0,25.71,6197.0,GEN
1998,Jammu & Kashmir,Ladakh,1.0,Syed Hussain,Male,Jammu & Kashmir National Conference,JKNC,141528.0,88413.0,62.47,30557.0,GEN
1998,Jammu & Kashmir,Srinagar,2.0,Omar Abdullah,Male,Independent,IND,853183.0,242298.0,29.24,70839.0,GEN
1998,Jammu & Kashmir,Udhampur,5.0,Chaman Lal Gupta,Male,Independent,IND,1016243.0,515308.0,15.79,81364.0,GEN
1998,Karnataka,Bagalkot,27.0,S. R. Bommai,Male,Independent,IND,638441.0,0.0,64.0,0.0,GEN
1998,Karnataka,Bangalore North,23.0,C.K. Jaffer Sharief,Male,Independent,IND,510000.0,0.0,55.0,0.0,GEN
1998,Karnataka,Bangalore South,17.0,Ananth Kumar,Male,Independent,IND,678441.0,0.0,65.0,0.0,GEN
1998,Karnataka,Belgaum,2.0,Suresh Angadi,Male,Independent,IND,718441.0,0.0,64.1,0.0,GEN
1998,Karnataka,Bellary,9.0,Y. M. Devendrappa,Male,Independent,IND,669774.0,0.0,64.0,0.0,GEN
1998,Karnataka,Bidar,22.0,Narsing Rao,Male,Independent,IND,668118.0,0.0,64.2,0.0,GEN
1998,Karnataka,Bijapur,6.0,Basavaraj Patil,Male,Independent,IND,651441.0,0.0,63.7,0.0,GEN
1998,Karnataka,Bijapur North,23.0,Basavaraj Rayareddy,Male,Independent,IND,651774.0,0.0,63.8,0.0,GEN
1998,Karnataka,Channapatna,26.0,D. K. Shivakumar,Male,Independent,IND,601118.0,0.0,63.8,0.0,GEN
1998,Karnataka,Chikodi,1.0,Ramesh Jigajinagi,Male,Independent,IND,702118.0,0.0,63.7,0.0,GEN
1998,Karnataka,Chitradurga,10.0,H. Hanumanthappa,Male,Independent,IND,601118.0,0.0,63.8,0.0,GEN
1998,Karnataka,Chitradurga North,21.0,S. R. Mallikarjunappa,Male,Independent,IND,614441.0,0.0,63.9,0.0,GEN
1998,Karnataka,Davangere,25.0,G. M. Siddeshwar,Male,Independent,IND,643774.0,0.0,64.1,0.0,GEN
1998,Karnataka,Dharwad North,5.0,Bangarappa,Male,Independent,IND,664774.0,0.0,64.0,0.0,GEN
1998,Karnataka,Dharwad South,4.0,Manjunath Patil,Male,Independent,IND,681118.0,0.0,63.9,0.0,GEN
1998,Karnataka,Gulbarga,7.0,Mallikarjun Kharge,Male,Independent,IND,721774.0,0.0,64.1,0.0,GEN
1998,Karnataka,Hassan,12.0,G. Putta Swamy Gowda,Male,Independent,IND,628118.0,0.0,63.9,0.0,GEN
1998,Karnataka,Haveri,28.0,Manjappa Kori,Male,Independent,IND,627118.0,0.0,63.9,0.0,GEN
1998,Karnataka,Kanara,3.0,Margaret Alva,Female,Independent,IND,736774.0,0.0,63.2,0.0,GEN
1998,Karnataka,Kolar,15.0,K. H. Muniyappa,Male,Independent,IND,747774.0,0.0,64.2,0.0,GEN
1998,Karnataka,Koppal,24.0,Shivaram Patil,Male,Independent,IND,629118.0,0.0,63.9,0.0,GEN
1998,Karnataka,Mandya,13.0,D. Madegowda,Male,Independent,IND,612774.0,0.0,63.7,0.0,GEN
1998,Karnataka,Mangalore,19.0,B. Janardhana Poojary,Male,Independent,IND,664774.0,0.0,64.1,0.0,GEN
1998,Karnataka,Mysore,18.0,C. H. Vijayashankar,Male,Independent,IND,722118.0,0.0,64.3,0.0,GEN
1998,Karnataka,Raichur,8.0,Shivraj Patil,Male,Independent,IND,654118.0,0.0,63.9,0.0,GEN
1998,Karnataka,Shimoga,11.0,S. Bangarappa,Male,Independent,IND,646774.0,0.0,64.1,0.0,GEN
1998,Karnataka,Sira,120.0,B. Sathyanarayana,Male,Independent,IND,140214.0,0.0,61.3,0.0,GEN
1998,Karnataka,Tumkur,14.0,C. Narayanaswamy,Male,Independent,IND,636118.0,0.0,64.0,0.0,GEN
1998,Karnataka,Udupi,20.0,Oscar Fernandes,Male,Independent,IND,642118.0,0.0,64.0,0.0,GEN
1998,Kerala,Chathannur,126.0,N. Anirudhan,Male,Independent,IND,101200.0,0.0,52.9,0.0,GEN
1998,Kerala,Ernakulam,72.0,K. V. Thomas,Male,Independent,IND,107600.0,0.0,54.1,0.0,GEN
1998,Kerala,Malappuram,62.0,E. T. Mohammed Basheer,Male,Independent,IND,108400.0,0.0,56.4,0.0,GEN
1998,Kerala,Vaikom,96.0,R. Balakrishna Pillai,Male,Independent,IND,102600.0,0.0,53.8,0.0,GEN
1998,Lakshadweep,Lakshadweep,1.0,P.M. Sayeed,Male,Indian National Congress,INC,36738.0,31238.0,85.03,31238.0,GEN
1998,Madhya Pradesh,Balaghat,23.0,Gaurishankar Chaturbhuj Bisen,Male,Bharatiya Janata Party,BJP,867106.0,596131.0,4.28,25531.0,GEN
1998,Madhya Pradesh,Bastar,20.0,Baliram Kashyap,Male,Bharatiya Janata Party,BJP,931368.0,358371.0,4.71,16881.0,GEN
1998,Madhya Pradesh,Betul,28.0,Vijay Kumar Khandelwal,Male,Bharatiya Janata Party,BJP,951991.0,562159.0,7.06,39666.0,GEN
1998,Madhya Pradesh,Bhind,2.0,Dr. Ram Lakhan Singh,Male,Bharatiya Janata Party,BJP,1224423.0,692368.0,14.29,98908.0,GEN
1998,Madhya Pradesh,Bhopal,30.0,Sushil Chandra Verma,Male,Bharatiya Janata Party,BJP,1483592.0,860917.0,22.53,193932.0,GEN
1998,Madhya Pradesh,Bilaspur,15.0,Punnulal Mohle,Male,Bharatiya Janata Party,BJP,1054239.0,577351.0,8.42,48615.0,GEN
1998,Madhya Pradesh,Chhindwara,27.0,Kamal Nath,Male,Indian National Congress,INC,1009432.0,695620.0,22.05,153398.0,GEN
1998,Madhya Pradesh,Damoh,7.0,Dr. Ramkrishna Kusmaria,Male,Bharatiya Janata Party,BJP,1184121.0,702904.0,18.58,130598.0,GEN
1998,Madhya Pradesh,Dhar,36.0,Gajendra Singh Rajukhedi,Male,Indian National Congress,INC,1106864.0,672326.0,3.14,21093.0,GEN
1998,Madhya Pradesh,Durg,21.0,Tarachand Sahu,Male,Bharatiya Janata Party,BJP,1260080.0,762868.0,9.01,68718.0,GEN
1998,Madhya Pradesh,Guna,4.0,Rajmata Vijaya Raje Scindia,Female,Bharatiya Janata Party,BJP,1216266.0,720330.0,14.3,102998.0,GEN
1998,Madhya Pradesh,Gwalior,3.0,Madhavrao Scindia,Male,Indian National Congress,INC,1205016.0,715053.0,3.68,26279.0,GEN
1998,Madhya Pradesh,Hoshangabad,29.0,Sartaj Singh,Male,Bharatiya Janata Party,BJP,1089201.0,728936.0,9.46,68981.0,GEN
1998,Madhya Pradesh,Indore,37.0,Sumitra Mahajan,Female,Bharatiya Janata Party,BJP,1423528.0,846291.0,5.89,49852.0,GEN
1998,Madhya Pradesh,Jabalpur,25.0,Dada Baburao Paranjpe,Male,Bharatiya Janata Party,BJP,1194689.0,641453.0,13.11,84115.0,GEN
1998,Madhya Pradesh,Janjgir,14.0,Charandas Mahant,Male,Indian National Congress,INC,1170919.0,716441.0,6.22,44586.0,GEN
1998,Madhya Pradesh,Jhabua,39.0,Kantilal Bhuriya,Male,Indian National Congress,INC,1069543.0,580113.0,14.2,82373.0,GEN
1998,Madhya Pradesh,Kanker,19.0,Sohan Potai,Male,Bharatiya Janata Party,BJP,999132.0,587568.0,9.25,54370.0,GEN
1998,Madhya Pradesh,Khajuraho,6.0,Uma Bharti,Female,Bharatiya Janata Party,BJP,1302697.0,810199.0,12.82,103847.0,GEN
1998,Madhya Pradesh,Khandwa,34.0,Nandkumar Singh Chouhan,Male,Bharatiya Janata Party,BJP,1050679.0,645501.0,6.9,44520.0,GEN
1998,Madhya Pradesh,Khargone,35.0,Rameshwar Patidar,Male,Bharatiya Janata Party,BJP,1071528.0,644518.0,3.21,20679.0,GEN
1998,Madhya Pradesh,Mahasamund,18.0,Chandrashekhar Sahu,Male,Bharatiya Janata Party,BJP,1034321.0,669002.0,7.13,47732.0,GEN
1998,Madhya Pradesh,Mandla,24.0,Faggan Singh Kulaste,Male,Bharatiya Janata Party,BJP,964951.0,562975.0,2.4,13512.0,GEN
1998,Madhya Pradesh,Mandsaur,40.0,Dr. Laxminarayan Pandey,Male,Bharatiya Janata Party,BJP,1168925.0,835171.0,2.12,17702.0,GEN
1998,Madhya Pradesh,Morena,1.0,Ashok Chhabiram,Male,Bharatiya Janata Party,BJP,1241633.0,638859.0,10.66,68121.0,GEN
1998,Madhya Pradesh,Raigarh,13.0,Ajit Jogi,Male,Indian National Congress,INC,929368.0,673564.0,65.06,4382.0,GEN
1998,Madhya Pradesh,Raipur,17.0,Ramesh Bais,Male,Bharatiya Janata Party,BJP,1123936.0,696819.0,11.97,83379.0,GEN
1998,Madhya Pradesh,Rajgarh,32.0,Laxman Singh,Male,Indian National Congress,INC,1057319.0,702820.0,8.0,56234.0,GEN
1998,Madhya Pradesh,Rajnandgaon,22.0,Motilal Vora,Male,Indian National Congress,INC,968222.0,602080.0,8.68,52241.0,GEN
1998,Madhya Pradesh,Rewa,9.0,Chandramani Tripathi,Male,Bharatiya Janata Party,BJP,1300857.0,753457.0,9.15,68973.0,GEN
1998,Madhya Pradesh,Sagar,5.0,Virendra Kumar,Male,Bharatiya Janata Party,BJP,1053790.0,590647.0,25.13,148404.0,GEN
1998,Madhya Pradesh,Sarangarh,16.0,Paras Ram Bharadwaj,Male,Indian National Congress,INC,1036614.0,628414.0,1.02,6387.0,GEN
1998,Madhya Pradesh,Satna,8.0,Ramanand Singh,Male,Bharatiya Janata Party,BJP,1134075.0,719099.0,6.19,44485.0,GEN
1998,Madhya Pradesh,Seoni,26.0,Vimla Varma,Female,Indian National Congress,INC,1060569.0,651773.0,3.64,23721.0,GEN
1998,Madhya Pradesh,Shahdol,11.0,Gyan Singh,Male,Bharatiya Janata Party,BJP,1150990.0,678236.0,5.86,39734.0,GEN
1998,Madhya Pradesh,Shajapur,33.0,Gehlot Thavarchand,Male,Bharatiya Janata Party,BJP,1121658.0,757830.0,2.51,18994.0,GEN
1998,Madhya Pradesh,Sidhi,10.0,Jagannath Singh,Male,Bharatiya Janata Party,BJP,1210226.0,709222.0,6.56,46532.0,GEN
1998,Madhya Pradesh,Surguja,12.0,Larang Sai,Male,Bharatiya Janata Party,BJP,1052905.0,664248.0,3.1,20620.0,GEN
1998,Madhya Pradesh,Ujjain,38.0,Dr. Satyanarayan Jatiya,Male,Bharatiya Janata Party,BJP,1031238.0,621389.0,15.11,93887.0,GEN
1998,Madhya Pradesh,Vidisha,31.0,Shivraj Singh,Male,Bharatiya Janata Party,BJP,1099357.0,656984.0,20.98,137858.0,GEN
1998,Maharashtra,Ahmednagar,39.0,E.V. Alias Balasaheb Vikhe Patil,Male,Shiv Sena,SHS,1125233.0,654846.0,49.33,14245.0,GEN
1998,Maharashtra,Akola,19.0,Ambedkar Prakash Yashawant,Male,Republican Party of India,BSP,1120511.0,723612.0,50.64,32782.0,GEN
1998,Maharashtra,Amravati,21.0,Ramkrushna Suryabhan Gawai,Male,Republican Party of India,BSP,1122524.0,612421.0,49.76,13859.0,GEN
1998,Maharashtra,Aurangabad,33.0,Ramkrishna Baba Patil,Male,Indian National Congress,INC,1341648.0,800917.0,50.96,30126.0,GEN
1998,Maharashtra,Baramati,43.0,Pawar Sharadchandra Govindrao,Male,Indian National Congress,INC,1439302.0,803858.0,65.81,268184.0,GEN
1998,Maharashtra,Beed,34.0,Jaisingrao Gaikwad Patil,Male,Independent,IND,1170371.0,646564.0,46.45,6103.0,GEN
1998,Maharashtra,Bhandara,24.0,Patel Praful Manoharbhai,Male,Independent,IND,928827.0,660606.0,49.13,19306.0,GEN
1998,Maharashtra,Buldhana,18.0,Wasnik Mukul Balkrushna,Male,Independent,IND,1033258.0,671692.0,51.82,53557.0,GEN
1998,Maharashtra,Chandrapur,26.0,Puglia Nareshkumar Chunnalal,Male,Independent,IND,1210757.0,804528.0,55.93,150355.0,GEN
1998,Maharashtra,Chimur,25.0,Prof. Jogendra Kawade,Male,Republican Party of India,BSP,1011322.0,737437.0,47.46,2122.0,GEN
1998,Maharashtra,Dahanu,11.0,Nam Shankar Sakharam,Male,Independent,IND,1415918.0,564345.0,43.51,34558.0,GEN
1998,Maharashtra,Dhule,14.0,D.S.Ahire,Male,Indian National Congress,INC,1086938.0,491228.0,55.79,57686.0,GEN
1998,Maharashtra,Erandol,16.0,Annasaheb M.K.Patil,Male,Independent,IND,1059006.0,551691.0,51.87,24836.0,GEN
1998,Maharashtra,Hingoli,29.0,Suryakanta Patil,Female,Indian National Congress,INC,1036294.0,657596.0,52.53,77666.0,GEN
1998,Maharashtra,Ichalkaranji,47.0,Awade Kallappa Baburao,Male,Indian National Congress,INC,1099466.0,718067.0,48.02,12194.0,GEN
1998,Maharashtra,Jalgaon,17.0,Dr.Ulhas Vasudeo Patil,Male,Indian National Congress,INC,1087623.0,624999.0,54.4,56814.0,GEN
1998,Maharashtra,Jalna,32.0,Pawar Uttamsinh Rajdharsinh,Male,Bharatiya Janata Party,BJP,1094048.0,619898.0,46.83,1808.0,GEN
1998,Maharashtra,Karad,45.0,Chavan Prithviraj Dajisaheb,Male,Indian National Congress,INC,1026239.0,644693.0,62.01,172907.0,GEN
1998,Maharashtra,Khed,41.0,Mohol Ashok Namdeorao,Male,Independent,IND,1059209.0,616111.0,56.72,101430.0,GEN
1998,Maharashtra,Kolaba,3.0,Ramsheth Thakur,Male,Independent,IND,1120507.0,706318.0,35.16,9126.0,GEN
1998,Maharashtra,Kolhapur,48.0,Mandlik Sadashiv Rao Dadoba,Male,Indian National Congress,INC,1041201.0,712289.0,51.66,61598.0,GEN
1998,Maharashtra,Kopargaon,40.0,Tanpure Prasad Baburao,Male,Independent,IND,935133.0,596427.0,56.29,79240.0,GEN
1998,Maharashtra,Latur,35.0,Patil Shivraj Vishwanath,Male,Independent,IND,1060340.0,707744.0,45.53,3327.0,GEN
1998,Maharashtra,Malegaon,13.0,Kahandole Zamaru Mangalu,Male,Indian National Congress,INC,1072090.0,503392.0,42.88,61196.0,GEN
